sub_mono,cover,sub_doble,sub_doble_intermitente,directo_cantar,trend,encoded_color,encoded_light,likes,views,comments,saved,compartidos
1,1,0,0,1,0,0,1,39099.951713698945,58401.744530965334,651.7892585943226,729.1453987912221,235.72650836738126
0,1,1,0,0,0,0,2,688.3407257210139,2679.0245638279275,114.16210328520567,42.140549956961266,0.10539845930746639
1,0,0,0,0,0,0,1,6814.183293474972,1400000.7083143233,137.450833981068,28499.382831327446,68.1977292426141
1,0,0,0,0,0,0,1,178.21130508484168,8971.078584827772,686.1581937652705,28501.83837079516,70.75886953378425
0,1,0,0,0,0,0,0,14401.771635008803,777000.0768703711,29.759539216109353,46.83145727712526,259.4848873483805
0,0,1,1,0,0,0,2,8662.455662025906,3590.979081058697,66.26147402509373,6266.826633784434,0.7537588535140165
0,1,0,0,0,0,0,0,198798.20977811288,1000001.8310209028,116.83100211493064,25098.86443413917,457.61103117128215
1,0,0,0,0,0,0,1,8659.749043438902,8974.253701648195,4.0402772120796735,18498.14717451474,1360.6470033838677
0,1,1,0,1,1,0,2,170900.00420021676,3587.202455920904,685.1081736664626,2508.2337561056547,539.678921538249
0,0,1,1,0,1,0,2,14399.530977462633,121400.07790789435,301.9014737203215,97999.7049162027,9560.370494108713
1,1,0,0,1,0,2,1,687.2062760240731,58398.433731389436,650.497187754989,6267.812453632287,240.1189993590339
1,1,0,0,1,0,0,1,4645.01902837793,526802.0808326997,115.6147418751781,25103.42895041259,51.99228560863371
1,0,0,1,1,0,0,2,14399.510719397531,45997.49351728016,146.06400724147258,302.26910877978224,1.1448882161456275
1,0,0,1,1,0,0,2,2906.375781142194,3589.689547506785,118.01080280683087,504.677145671355,49.97585316817645
1,0,0,0,0,1,0,0,6811.93863132701,8972.357783565145,32.52973713622478,2506.782760209239,6954.193829225775
1,1,0,0,1,0,0,1,15999.623854849913,1399999.8040347185,190.06783684992897,18.606225597599142,51.293738202949626
0,0,1,1,0,0,0,2,685.7256281181305,1400001.1375302176,66.92606084312533,8413.345535827593,240.21100447056958
1,0,0,0,1,1,0,0,147701.74360366416,2677.377670246957,40.77683638581314,6269.751256680794,4.728281889589151
1,1,0,0,1,0,2,1,6813.268807192971,296899.90051462763,115.55796609203398,48.05239250032492,540.7211506753772
0,0,1,0,1,0,0,2,686.9629542157774,2677.985816048066,114.9764694276082,303.13948775923245,6952.536402586941
1,0,0,0,1,1,0,0,179.5125467186754,1400001.6866630455,20.948727632510042,28498.554303026056,240.96073531104602
1,1,0,1,0,0,0,2,688.781201011075,8973.029452549861,18.961291253606518,18498.848337614203,2.264297419315657
1,0,1,0,0,0,0,2,16000.654213243044,45997.59872153547,1519.9458303301315,49.29433016171817,9560.297705095
0,1,1,0,0,0,0,2,126700.88502833799,281498.26688889356,226.15005052884936,507.6220081110121,0.01094604472981442
1,1,1,0,0,0,0,2,109999.33109219332,58095.56618049726,22.00444354855206,6268.2628640007915,541.0413275323025
1,1,0,0,1,1,0,0,2907.275034216505,1399998.3584735296,264.9948693422818,504.87865934372616,6.630326971276944
0,1,1,0,0,0,0,2,687.3859973190924,777001.3486924336,31.537585018464345,5865.029300929198,-0.40208208252349437
1,1,0,0,0,0,0,2,2905.759384999816,8971.622742648498,225.56490291980123,2506.5088640084023,-2.4375034511295275
1,1,1,0,0,0,0,2,201398.21216650825,3589.472927418409,115.1937098957293,46.08441097757591,71.5029545350329
0,1,1,0,0,1,0,2,31601.415089358667,1400000.4412271993,114.8101048881477,17.59200174159318,460.5961978032681
1,1,1,0,1,0,0,0,201400.85705643942,2678.4630173902638,66.65444293510728,41.73721782531305,49.43261940770038
1,0,0,0,0,1,0,0,2906.468674217868,203200.70943501784,112.37943006362065,505.49222008201633,541.1990074063522
0,1,1,0,0,1,0,2,682.9643962076242,776998.5088619143,10.194437052950514,43.13395839691533,540.643559541844
1,0,0,0,0,1,0,2,683.9682160562758,281501.2117214049,115.85533411707621,97998.82365724984,46.37974176404856
0,0,1,0,0,0,2,2,198799.8016494149,718298.9257200387,686.4909600995134,49.5290881369652,239.97372929391813
0,1,1,0,0,1,0,2,29700.56276336206,45998.655627046435,229.23641841106735,2249.3233981364615,2.035135967845861
0,1,0,0,0,0,0,0,110000.46555022923,58100.11964381943,31.46545062720471,41.341319828057905,240.50251826343452
1,0,1,0,0,0,0,2,688.2643436386056,2678.905526162111,66.39942739779168,1787.2957010760044,460.75607910036183
0,0,1,0,1,0,0,2,8658.162309897183,777001.8355428071,33.1569812993707,26.988996318135932,333.6592042141931
1,0,1,0,0,0,0,2,687.6795926807077,777000.8957580882,93.39267879266419,3673.3512309244798,334.06439350029916
0,1,0,0,0,0,0,0,8664.797061222944,1400001.7383853619,612.9380865400132,28501.872772666047,241.38836560422553
1,1,0,0,0,0,0,2,689.1429959140114,6105.810188221825,1332.6523764637461,222.8947608915788,68.04954744888015
1,1,1,0,0,1,0,2,7371.548178552918,2678.9199880549845,683.826808214322,18499.681110932026,541.4305689516726
0,0,1,1,0,1,0,2,29698.426644642746,203199.51007419097,30.333403028606142,1549.3329921183913,541.0774426270614
0,0,1,0,0,0,0,2,67098.85318481011,1400001.0263363216,113.53475781773844,44.12430135343487,541.5803730592143
1,0,0,0,0,0,0,2,35899.136275536875,2680.595681093277,224.40651467054485,27301.70795459857,14403.386854933739
1,1,1,0,1,0,0,0,14401.119464822543,1000006.3592460385,114.61875688144171,98001.37068137994,2508.395862159119
1,0,0,0,0,1,0,0,67098.86872557958,58100.51639933181,224.45613453217175,6266.842425371322,260.1929450826373
1,0,0,0,1,1,0,0,14398.561870112022,58399.35894942642,111.95485816537078,303.3173264899108,1.6174342137352076
0,1,1,0,0,1,0,2,6811.671912978568,3589.791082581259,1333.945504681994,43.54948717132301,236.8728141042948
1,0,0,0,0,1,0,2,201399.274129833,526802.8347896247,23.582256246802498,44.24411780922813,-2.2198254163951976
1,1,0,0,1,0,0,1,8659.485098224755,746101.2313009812,844.3052720838461,98002.26945124716,238.14050841360822
1,0,0,0,0,0,0,2,198799.03085372492,2682.147844083996,225.41119046025682,97997.98273904671,240.77336990474834
1,1,0,0,1,1,0,2,151998.2171492739,143299.17100512105,1334.9159126447087,838.8162469125406,240.58637106957266
0,1,1,0,0,1,0,2,67097.18828330033,107298.62550284035,1519.344966733758,25.808133363389125,456.73181616889707
1,1,0,0,1,1,0,2,39100.964313279306,776995.6640721671,226.85786619585247,3676.502120832628,2508.478920474131
1,1,0,0,1,0,2,1,688.1035784432636,2678.2705730238367,845.2190197883351,221.49522766136496,2045.5659222945462
1,1,0,0,1,0,2,1,2906.8923835287383,1400000.1623548283,11.759147715482122,836.2708027475556,2050.90438584177
1,0,0,0,0,0,0,1,7368.549373412003,3588.715449229913,1.6417460967154345,2506.0854098290934,335.29289256786797
1,1,0,0,1,0,2,1,4645.723088375246,281499.9235459774,223.6774830481915,28499.854663978815,6952.026938602432
0,1,0,0,0,0,0,0,687.0949869614857,281501.304907894,115.05634925320301,6136.766251186598,48.59634139975668
1,0,0,0,0,1,0,0,201402.12020764232,303399.3271277806,1331.889985033815,8410.814232630537,957.1132750147974
1,0,0,0,0,1,0,0,684.2131224192292,718300.7621532141,1521.773213939423,502.32240126852116,239.8489844555726
1,1,0,0,0,0,0,2,67099.34977483861,3588.705039527281,115.01670533504756,18499.252183545173,260.97757679957056
0,0,1,0,0,0,0,2,7368.6730056655,2678.393526492456,113.97114219798615,304.9963048411079,1582.4589870534473
0,0,1,1,0,1,0,2,689.4713626049597,8973.376971732658,16.198178630486044,25100.537048978862,238.20904027018653
0,0,1,1,0,0,0,2,201402.13943686587,107302.83412900497,266.3032677725788,1552.307839100674,239.8845999105303
0,0,1,1,0,1,0,2,2906.6893518583997,3588.3979260486217,93.6822873038841,8411.046666917618,457.80987070215923
1,0,0,0,0,0,0,2,4645.010833135886,8973.007803691815,686.492991536838,43.33193485869793,71.40043125079953
1,1,1,0,0,0,0,2,6812.463834711129,203202.5263787873,22.925863861789914,43.04113247708481,2505.8799438064393
0,1,1,0,0,1,0,2,686.984804244003,58401.47439417657,687.8960436674323,47.13033484814348,14404.859114938756
0,1,1,0,1,1,0,2,2906.5803453850285,58100.30177052688,115.35040834128483,28502.367770833545,1360.4135138115068
0,1,0,0,0,0,0,0,2906.193202035263,107297.0651194056,147.9096788377357,25101.360894424655,242.46552533807392
1,1,0,1,0,0,0,2,170898.8740762222,107297.70871606174,1335.4239720030826,28500.583420732833,957.5875666917606
0,1,1,0,0,1,0,2,7372.8363676535355,2682.046390497396,228.04900307434576,301.1308064863241,459.0255620488938
1,1,0,0,1,0,0,1,2906.436365572633,296902.32242850313,145.96614967721305,42.31603253411222,237.9606322358755
1,1,1,0,1,0,0,0,4647.175783779775,1399998.8276796306,10.868822549904381,98003.45970038745,67.73073658066345
0,1,1,0,0,1,0,2,8663.441739191532,718298.9739625534,67.70329987209614,26.334352184375405,461.8548721609376
1,0,0,0,0,0,0,1,7369.022336022811,58399.07648491462,112.07129307765001,47.96002872155219,540.1615848952757
0,1,0,0,0,0,0,0,152000.4551377728,296897.34432376106,226.7525319099403,8411.053213741023,240.8730701385842
1,1,1,0,1,0,0,0,687.2816584980031,746098.6618323218,1519.8986388071073,1551.6881103162414,1359.063422153744
1,1,0,0,1,1,0,2,201398.820137477,718300.2123621424,113.83981993689629,302.215564069459,1360.1104912564226
1,0,1,0,0,0,0,2,170898.73288156182,975400.2203119938,226.926500930315,1785.6320696191156,49.858544762823776
1,0,0,0,0,1,0,2,14401.600409768873,58399.46140701473,685.9661886202164,221.8685278830978,239.57735061190738
0,0,1,1,0,0,0,2,8661.872293740786,1400001.9697396492,189.74193143645203,43.49979496063234,261.6959519687337
0,0,1,0,0,0,0,2,684.866710445653,45997.09890954619,1521.0911205001591,28499.52024546661,239.11208772128393
1,1,0,0,0,0,0,2,8663.406081224288,8971.32230780265,683.1500410685875,301.20422903285856,484.8098907793799
1,1,1,0,1,0,0,0,688.3947436349945,67901.27095206808,113.66638208183345,2824.9680572366215,50.026591501342494
0,0,1,1,0,0,0,2,7372.147811820409,58399.60768187183,64.50753598326887,98002.40806735001,1357.924045378128
1,0,0,1,1,0,0,2,31602.189774314204,107296.6320253664,28.87387635132886,2506.4110654313185,540.8895112041777
1,0,0,0,0,1,0,2,14402.632542230918,923497.9623550295,95.28904300290048,1787.8576551123565,2043.2771418208074
1,1,1,0,0,1,0,2,686.4377984497471,8973.111392749346,1520.36021644398,221.13380777613375,332.7607079129821
1,1,1,0,0,0,0,2,16000.85472709194,281502.0954333533,188.76044783426076,46.70227356292553,6954.07837275753
0,0,1,0,0,0,0,2,8661.6297451345,58099.99172215915,266.6310690528951,304.20556074451747,2045.5817219381815
1,0,0,1,1,0,0,2,170899.1452069299,26500.734470384632,30.96358399970172,1551.343158632101,67.71466991743321
0,0,1,1,0,1,0,2,14400.400977816327,3588.8306807884783,30.14978969373055,220.12967961012168,200.03560304514087
1,0,1,0,0,0,0,2,14397.11299732985,58401.145325717756,684.6779487450179,3675.4246372886655,260.6186221493949
1,1,0,0,1,0,1,1,687.4783731768443,107297.9252536437,1522.3764862937687,2505.7031035159775,2048.8518477530583
0,1,0,0,0,0,0,0,8659.063288750547,296898.61775436276,30.041244835516387,2508.6164758326545,6953.471018355964
1,0,0,1,1,0,0,2,684.650996941976,107300.86103020785,225.6999937950166,6136.027887674657,5039.042570091239
1,1,0,0,1,0,2,1,688.9138255253051,2678.4930129166196,416.8360669697792,301.24916401825624,1584.571411342049
1,1,1,0,0,0,0,2,31598.800285783178,1400000.1527410843,50.7737219792358,6138.058439546175,69.17846007585914
0,0,1,1,0,1,0,2,688.2398239844877,2678.1309848512365,189.30111887263004,28495.886539379895,70.25379282051315
0,1,1,0,1,1,0,2,688.0124585426252,67901.63447906106,137.17924437991041,18499.782930510642,5521.183085401459
0,0,1,1,0,1,0,2,686.6801073444667,777000.0504834522,114.00989207846229,217.93216486563563,456.4753989509923
1,1,1,0,0,0,0,2,684.1237131828058,1400001.3148127254,22.693404547859295,8415.085951821304,71.14315340229955
1,1,0,0,1,1,0,2,689.5112771127285,45997.68571108778,67.58289261081673,28498.250149358373,-2.6657174535453434
1,1,0,0,1,0,1,1,201398.03775291285,58399.66825737997,33.18504065795714,47.098699225062205,14401.815527161727
1,0,0,1,1,0,0,2,14400.818282114595,776999.2979271401,189.42712129614173,25100.05877489543,1359.6960393093948
1,0,0,0,0,1,0,0,8659.35411142089,777001.7270373316,1330.734813699373,35499.28734502473,68.635088165239
0,1,0,0,0,0,0,0,2907.5710746913387,1000005.8715231376,227.14409043389526,223.46180050565215,261.8882911893454
1,1,0,0,1,0,0,1,39100.481453059525,3589.8810663240433,1524.5987082283893,1550.0423430035075,242.8046362433414
0,1,1,0,1,1,0,2,35901.09094340717,107299.62945478076,1518.0299484355437,6133.946426611805,543.4841701224161
0,0,1,0,0,0,0,2,31602.85255538969,143297.99724732322,4.408517514941357,6264.664468371073,6952.313750601487
1,0,0,0,0,1,0,2,6811.233188854298,296899.26405680465,112.76140718836673,1786.1234248044761,46.594600601965375
1,0,0,0,0,0,0,1,201400.4764289549,107299.98796629588,94.6132061996868,2508.320911217881,69.89064292159802
0,1,0,0,0,0,0,0,201398.23070213557,2679.670346542321,4.803407533670544,42.35385916586636,238.36174751525618
1,1,0,1,0,0,0,2,31602.246193857507,3586.951583754594,10.197706669694819,6136.029600002611,241.95941381563114
1,0,1,0,0,0,0,2,151999.99657669666,45997.036134011294,114.36793129245191,224.5822142149293,5519.874951318181
1,1,0,0,0,0,0,2,8665.41093233914,58401.29707291405,1522.6530888115617,222.69982835707398,238.15959291004566
1,0,1,0,0,0,0,2,2907.591816737226,718300.8359612742,116.08007971214415,8410.212940898671,458.7315097110462
1,1,0,0,0,0,0,2,31600.167871147507,26500.70384852391,224.60361841478542,17.3634079571195,6.209971298457401
1,1,1,0,0,1,0,2,687.0318443023964,58397.68214623639,111.89811321655351,28501.92763938387,-2.5276873112462397
0,1,1,0,0,1,0,2,39100.41052170692,198798.66531079306,113.92074149804724,2508.4539906880873,541.9939800162376
1,1,0,0,1,0,1,1,170899.58682391237,26501.51359879715,92.6440429397503,28499.38821251922,237.26889343915607
1,0,0,0,0,0,0,2,31600.61164340032,718300.7228011201,1519.5985541430157,306.0022955630847,49.71301664495602
1,1,0,0,1,0,0,1,6815.362814920978,203198.1622720668,225.73622663739238,1551.5776797419214,240.65262146424342
1,0,0,0,0,0,0,1,689.8229331368705,58401.41484877825,67.28220463753186,303.14443932298025,52.61797926847808
1,1,1,0,0,0,0,2,4645.320897586797,776997.0322979455,189.3039677667334,26.489148739802697,2508.5570226016553
0,1,1,0,0,1,0,2,2907.3908840421127,203198.9332035048,30.20827606830359,2506.504374150685,459.0548913598191
1,1,0,1,0,0,0,2,15999.79182742114,45998.4269526247,113.2670511552846,303.05734765126743,539.9576350707371
0,1,1,0,1,1,0,2,4645.124273574128,921000.7006513167,1466.1351065334477,3679.0701806317697,244.49362801708614
0,1,1,0,0,1,0,2,556900.1824059022,8970.808471152668,114.47272201776109,40.99629056417257,957.6909538985803
1,1,1,0,1,0,0,0,2907.913869067292,3399999.1822938505,1333.1616349277822,28497.264982236342,958.3629451777977
0,0,1,0,1,0,0,2,39102.20969831565,8969.699096622886,31.59073244194186,28502.258429694717,2045.990131042578
0,1,1,0,0,1,0,2,31598.541098876918,6106.937991224197,8.83190607544895,3672.081943406267,239.31614923094503
0,1,1,0,1,1,0,2,6810.7333941494935,58399.92566322194,113.01843863461013,28500.991918871314,2045.523384829192
1,1,1,0,0,1,0,2,4646.653348852642,107296.69186357861,30.69348092459448,97999.8409976135,237.813955692007
0,1,1,0,0,0,0,2,201397.80477234974,3589.5621544232536,1521.5011499366087,3673.75148073748,2508.718015228823
1,0,0,0,0,1,0,2,2907.0739162360915,281502.8941915322,1522.9019323957511,98000.5934231985,258.465812438038
0,0,1,1,0,1,0,2,8663.280701744408,198800.02145237318,16.954781285610174,27.648760965424152,456.5768953562844
0,0,1,1,0,0,0,2,14400.08323187967,1000001.5470807693,115.55797367824104,6137.633242031399,460.7913280757809
1,1,0,0,1,0,2,1,201399.9212238968,296902.1165607295,649.0826844101105,50.41847795939642,14401.162358632013
1,1,0,1,0,0,0,2,689.415520702944,58101.1184187034,148.1078815238801,28499.44570824424,544.3405518658291
0,0,1,0,0,0,0,2,556900.8190594775,776998.885736545,844.3009915149103,219.0174709026912,262.713596196908
1,1,0,0,1,0,2,1,2907.4211109663775,46000.03696947799,113.74247414230582,98000.74968992689,6951.421023978937
1,1,0,0,0,0,0,2,6812.345953320811,1399999.4732932064,1519.9937757372131,48.97556238485412,542.9258442347518
0,1,1,0,0,0,0,2,685.8069220216504,107297.28096268274,686.4737308537475,46.05873798161456,240.24955296375447
1,1,1,0,0,0,0,2,2905.256740265695,67903.19429422134,16.614297973308187,98003.90977851597,-0.5008221937177231
1,1,0,0,1,0,2,1,14405.173988502454,281500.5683215847,24.025360411704735,8412.348189122475,2507.8176007267552
0,0,1,0,0,0,2,2,687.4344596663144,281505.1130265412,1522.44643366808,1549.5474445587472,201.39441659307207
1,1,0,0,1,0,1,1,14406.07699657834,2680.3008021871133,649.587597443326,97999.4641881108,6952.252292573792
1,1,1,0,0,1,0,2,126700.08835636756,31299.34555858875,11.875536952507172,98002.7158887924,542.8614487937843
1,1,0,0,1,0,2,1,688.3389429648473,718301.3154861111,844.5149162302508,49.40778503346596,71.1386169195682
1,1,0,0,0,0,0,2,6812.233226852873,1399999.7753564054,5.874040478229946,97997.8800158743,464.74351826026674
1,1,0,0,0,0,0,2,201399.49420666564,2676.995618242516,1522.1241226053032,836.0431273830276,959.4583276650485
1,0,0,0,0,1,0,0,4645.575239858019,45997.853581966236,1523.4839546123228,302.1404906311936,0.6071341744163179
1,0,0,0,0,1,0,2,14398.054356427478,1199999.5948569244,1465.9843659688784,8414.886619051296,236.98346153559
1,0,0,0,1,1,0,0,687.563850893481,67901.47229564829,1464.6223627521404,301.92387783523264,1361.0292134627
1,1,0,0,1,1,0,0,198798.42673663213,67897.59526492914,116.56738625536511,47.360294316742376,46.430533126952646
1,1,0,0,0,0,0,2,31600.39563139026,26496.694664263756,22.57422032271286,51.082184344759526,539.9437168279127
1,1,1,0,1,0,0,0,686.2765686851823,46000.389355380656,842.8081782270623,18498.416704408915,2508.3061624909737
1,0,0,1,1,0,0,2,29700.898191920587,198800.1193938027,111.46671741975008,3674.71976445847,53.5125790847955
0,1,1,0,1,1,0,2,2906.4698278502015,1000001.1931519618,651.844964251566,223.2445721247611,4.681345993348434
0,1,0,0,0,0,0,0,8664.054810248608,31301.206127010402,22.543947723290813,221.17348560258148,14405.473907136415
1,0,0,0,0,1,0,0,170896.85237037519,107302.09042920827,1524.299685468184,35500.44593415049,14399.570362147138
0,1,1,0,0,1,0,2,14407.540423606011,1000005.1633375671,2.3532736682477013,25099.917397284953,1361.8023885886953
0,0,1,1,0,0,0,2,683.3734371151234,296901.4092194478,689.1985531555443,25.767175677477525,67.14196939271565
1,1,0,1,0,0,0,2,4646.464231301279,281503.32157810306,224.66747104024657,18497.91224529316,68.56596072661206
1,1,1,0,1,0,0,0,67097.13325650878,45997.90415275151,39.96463792338018,42.21494499436865,244.11824294904167
1,0,0,0,1,1,0,0,39101.85788407274,2677.631643341661,223.92555266494674,222.29569718798456,538.5097890429087
1,1,0,1,0,0,0,2,31602.0798886685,718301.7249261574,93.35348099013163,220.06707397544068,457.9736141964014
0,0,1,1,0,1,0,2,4644.845364723754,776996.6704278593,136.23978375828648,18500.20899878552,14402.591845951309
1,0,1,0,0,0,0,2,688.3377388717818,8973.109326274764,1522.1260763748978,836.4532557394873,6949.023374009111
